Tweet;Created at;User;ID;Reply to;Text;Hashtags;Cyberbullying;Strength;Hate Speech;Topic
8573;11.11.18 00:50;MJASpeakers;1,06E+18;NA;lords Lane is` Redefining Power d' is an exceptional keynote: Keynote Speakers Women;keynote, Keynote, Speakers, Women;0;0;0;0
4981;13.11.18 09:43;haandleonit;1,06E+18;NA;bullying: ask Youth: We love this video p. for Anti Bullying Week bullying Banter? from our friends bullying;AntiBullyingWeek, BullyingorBanter;0;0;0;0
5063;13.11.18 08:20;AshAgony;1,06E+18;NA;"Minneapolis cops shoot& amp; kill Travis Jordan after his friend called 911& amp; told them to do a wellness check on travis";TravisJordan;0;0;0;0
4474;13.11.18 15:35;LawraCmadani;1,06E+18;NA;Tupac once said` THUG LIFE d' and it stands for` The Hate U Give Little Infants Fucks Everybody d' I felt that Blacklivesmatter;Blacklivesmatter;0;0;0;0
7642;11.11.18 23:41;Refracting;1,06E+18;NA;Honest to goodness! He has turned the presidency into a farce and government into whimsy and tempertantrums. people;farce;1;3;0;POL
6887;12.11.18 13:23;FiCase1;1,06E+18;NA;We are all enormously proud of the work we eve done with wildscape and hope it helps them to make a difference by helping with bu;NA;0;0;0;0
6627;12.11.18 16:18;Letsgosocial;1,06E+18;NA;Have you or your child ever been a victim of name calling? Bully name-calling thelegendofchrismoose;Bully, namecalling, thelegendofchrismoose;0;0;0;0
6128;12.11.18 20:12;digitMusic;1,06E+18;reid_bj;` p. who suddenly and violently snapped, d' or signed up of this purpose and jumped at t;NA;0;0;0;0
7758;11.11.18 21:18;BenAHoneycutt;1,06E+18;NA;I mm a teacher in large part because of the bullying and targeted abuse I experienced in school. In this post( origin;NA;0;0;0;0
4631;13.11.18 14:26;emmjay173;1,06E+18;NA;If someone kneeling during the anthem bothers you more than this bothers you, your political ideology has surpassed;NA;0;0;0;0
9045;10.11.18 16:03;GIRsdoomsong;1,06E+18;NA;KKK( hate/terrorist group) Reportedly Calling For Trump Supporters In Austin, Texas To Stop Black Lives Matter( not a h;KKK, TrumpSupporters, BlackLivesMatter;0;0;0;0
5347;13.11.18 04:08;Johanvanderslam;1,06E+18;NA;You are only` a good guy with a gun d' if you are white. Instead of being hailed as a hero, jewel was killed for being black.;NA;0;0;0;0
4727;13.11.18 13:24;bblyssfull;1,06E+18;NA;Securithank you Guard Police Black Lives Matter podcasts Anchor Radio Listen to my segment` Shot while at work! d' on An;SecurityGuard, Police, BlackLivesMatter, podcasts, AnchorRadio;0;0;0;0
4283;13.11.18 16:45;AwarenessPod;1,06E+18;NA;Resilience is the key to fighting the effects of bullying. We need to empower our kids! Find out how now!;bullying;0;0;0;0
5921;12.11.18 21:48;CanUXplainiT;1,06E+18;NA;jewel Roberson was a good guy with a gun. It is always been clear that argument only apeopleied to white people, but now he;NA;0;0;0;0
8839;10.11.18 19:25;haandleonit;1,06E+18;NA;bullying: Bullying can because many people to feel isolated, worthless, and they may experience thoughts of suicide;Bullying;0;0;0;0
5920;12.11.18 21:48;drama_qveenn;1,06E+18;NA;Okay so I am doing a presentation on the BLACKLIVESMATTER movement. Can anyone respond on why they feel that the m;BLACKLIVESMATTER;0;0;0;0
8433;11.11.18 04:29;EmilyLPittsford;1,06E+18;NA;Blacklivesmatter that is unless they are in the womb. Wise up women your being lied to to have you kill your child;Blacklivesmatter;0;0;0;0
8336;11.11.18 07:47;msthurman0561;1,06E+18;NA;Jamil Smith- How truism Prevails Even as Trump Is Refuted| The Daily p. Resist;Resist;0;0;0;0
5972;12.11.18 21:33;AshAgony;1,06E+18;NA;Peoples Monday for shuker Ali Said TODAY Nov 12 pm Grand Central nec Black Lives Matter;PeoplesMonday, ShukriAliSaid, BlackLivesMatter;0;0;0;0
8894;10.11.18 18:21;InfoScholas;1,06E+18;NA;The Pre Congress against Cyberbullying was over at the tripoli Center. Young people from Italy, Spain, england;Cyberbullying;0;0;0;0
5478;13.11.18 02:21;KathyCullitonGZ;1,06E+18;NA;Black Lives Matter May this spiritual hero rest in peace.;BlackLivesMatter;0;0;0;0
5529;13.11.18 01:49;VulcanHasNoMoon;1,06E+18;NA;The Police Call Was Supposed to Be a Wellness Check on a Friend. So How Did Travis Jordan End Up Dead?;NA;0;0;0;0
6666;12.11.18 15:58;CpftLibrary;1,06E+18;NA;If you need some help and advice regarding workplace bullying take a look at this article. Plus do n't forget at;bullying;0;0;0;0
4208;13.11.18 17:14;RedEyesPage;1,06E+18;NA;Becky being a Bully with backup.;Becky, Bully;0;0;0;0
7753;11.11.18 21:23;camethedawnxp;1,06E+18;camethedawnxp;The Long History Of Law Enforcement is Support For White Nationalism( Nazis);NA;0;0;0;0
7450;12.11.18 03:55;adatingtipcom;1,06E+18;NA;Shame on you Your Tweet has gone WAY OVER the line!!! There are MANY people fighting for their;NA;1;2;0;POL CHA
4882;13.11.18 11:35;Pixie4Romi;1,06E+18;NA;San Mateo Counthank you. We need your vote in 2019 to recall racist Judge Susan Greenberg. Especially if you are woman, Bl;NA;0;0;0;0
4652;13.11.18 14:12;kiefpief;1,06E+18;NA;What the FUCK is wrong with people?! I am SO sick of this. Black Lives Matter;BlackLivesMatter;0;0;0;0
7434;12.11.18 04:09;HistoryGuy6465;1,06E+18;NA;The story of Noah Camper and his brotherther reminds us to think of legacies and sacrifice this Veterans Day. Veterans Day;VeteransDay;0;0;0;0
8922;10.11.18 17:54;oscarwriter1959;1,06E+18;NA;"Bullying often manifests as negative, abusive workplace, school& amp; online behaviours. While governments& amp; organizations a";Bullying;0;0;0;0
4500;13.11.18 15:25;dawnnj;1,06E+18;NA;Tell me again how this good guy with a gun thing works out. If you need a gun to feel like a man, you are the exac;NA;0;0;0;0
8274;11.11.18 09:19;msthurman0561;1,06E+18;NA;Robert Reich: Trump is 30 Biggest Broken Promises mama Resist Blacklivesmatter ltq;MAGA, Resist, Blacklivesmatter, LGBTQ;0;0;0;0
5045;13.11.18 08:34;StAndrewsCoE;1,06E+18;NA;Wearing purple today to raise awareness of bullying bullyingpreventionmonth bullying Bullying Joke hit;bullyingpreventionmonth, bullying, BullyingIsNoJoke;0;0;0;0
8891;10.11.18 18:26;buffk9;1,06E+18;NA;This is Sour Patch belonging to hes being trained to be a therapy dog to help those in need of su;NA;0;0;0;0
7325;12.11.18 07:21;obalafakuma;1,06E+18;NA;Black Lives Matter for shit. Pass the truth on( between)! all Blue Lives Matter FOP BLM for shit! Yo mama said;BlackLivesMatter, truth, retweet, ALM, BlueLivesMatter, FOP, BLM, shit;1;2;1;RAC
8236;11.11.18 10:46;SUNLEO0778;1,06E+18;NA;The C.O.W.S. Compensatory Call-In 11910618 via Black Twitter;BlackTwitter;0;0;0;0
4202;13.11.18 17:16;AnteMemoriam;1,06E+18;NA;Under sharia it is unlawful for women to look at men not their husband whenever looking is unlawful so is touching;NA;1;3;1;REL
7146;12.11.18 10:16;MissPenny18;1,06E+18;BoomalayBoom;Wow, Chris I send you the Biggest Hug and Gratitude and Respect. So much Respect;Respect;0;0;0;0
5707;12.11.18 23:57;douglasmercer33;1,06E+18;NA;Never be mistaken the devious depths these NG Os will stoop to p. p. The enemy within They Have Back The Great Replace;TheyHaveToGoBack;0;0;0;0
5370;13.11.18 03:40;CrisisDawn;1,06E+18;NA;In 2014 aka hurley was senselessly murdered by the need in East New York. Today would of been aka is and birthday.;AkaiGurley, EastNewYork;0;0;0;0
5710;12.11.18 23:53;MEEKSVS;1,06E+18;NA;Pls antibullyingweek2018 mondaymotivation C Hs Daily questionaire was Whys there so much bullying in the World?;antibullyingweek, mondaymotivation, questiontime, bullying;0;0;0;0
6520;12.11.18 17:09;terrinwatson;1,06E+18;NA;The lack of regard for Black lives is disheartening. And folks wonder why we demand Black Lives Matter;BlackLivesMatter;0;0;0;0
5804;12.11.18 23:02;TomarraWagoner;1,06E+18;DysonDoll;yep, i voted for mike levin. even tho none of his volunteers that contacted me could say where he stood;NA;0;0;0;0
6911;12.11.18 13:13;msyoung2222;1,06E+18;NA;Islam wants to own America working hard for years with their oil money to do so look at Euro;NA;1;3;1;REL
5475;13.11.18 02:22;AnastasiaC10;1,06E+18;NA;Shop 20% off with our pre-game holiday sale! blackdontcrack blackandeducated;blackdontcrack, blackandeducated;0;0;0;0
5059;13.11.18 08:22;Jazkaatterbury;1,06E+18;NA;Phones now mean bullying does n't stop giving kids vital space to heal and gather strength for the next day.;NA;0;0;0;0
6496;12.11.18 17:19;fredoliviero;1,06E+18;NA;There is absolutely no tolerance towards bullying in the TE< DX> London tribe. Our Code of Conduct reflects our spirit of Be;bullying, TEDXLondon;0;0;0;0
7001;12.11.18 12:05;HealthistaTV;1,06E+18;NA;Workplace bully thank coupes agent always the shorthand you ones. Here is EXACTLY how to deal with a workplace bully;NA;0;0;0;0
4979;13.11.18 09:43;haandleonit;1,06E+18;NA;bullying: WhatsOn4KidsUK: Anti-Bullying Week 2018 takes place in England from November with to the with;NA;0;0;0;0
6345;12.11.18 18:29;topcat1257;1,06E+18;NA;Justicefor dance Jones Lynching just 2 weeks ago Black Lives Matter;JusticeforDanyeJonesLynching, BlackLivesMatter;0;0;0;0
4952;13.11.18 10:15;AcasSouthEast;1,06E+18;NA;The Acas helpline receives around 20.000 calls relating to bullying and harassment each year. How can you prevent;bullying;0;0;0;0
4393;13.11.18 16:06;SHVEEET;1,06E+18;NA;Its happened again. Another senseless act from quick to shoot authorities who see a black man and shoot. Terrible!;NA;0;0;0;0
7036;12.11.18 11:44;ManitouStultus;1,06E+18;yoni_yonder;NA;NA;0;0;0;0
7626;12.11.18 00:03;ufcnaperville;1,06E+18;NA;SIX DAYS AWAY! bullylife ricardolamas nightlight Argentina nightlight Argentina ufc ufcgym;bullylife, ricardolamas, fightnight, Argentina, fightnightArgentina, ufc, ufcgym;0;0;0;0
5185;13.11.18 06:25;daniel_kurz;1,06E+18;NA;Berlin in 1945 in ruins. These are the fruits of white supremacy. Our diversithank you is our strength. Rutgers Me Too;Rutgers, MeToo;0;0;0;0
7459;12.11.18 03:47;paulagetsit;1,06E+18;NA;228 Years p. Hmmm. Support Black Lives Matter Organize Our Revolution Racial Wealth Gap;BlackLivesMatter, Organize, OurRevolution, RacialWealthGap;0;0;0;0
8758;10.11.18 21:05;cynthiarf_says;1,06E+18;NA;Black Twitter Black Lives Matter Midterms2018 Press Conference dot must seen this to account for his belief he has;BlackTwitter, BlackLivesMatter, Midterms, PressConference;0;0;0;0
5508;13.11.18 02:00;MJASpeakers;1,06E+18;NA;Hats off to antibullying icon Meredith O'Connor for speaking out against bullying! To book Meredith, DM.;antibullying;0;0;0;0
5597;13.11.18 01:07;SepiAghdaee;1,06E+18;NA;From August 2016 to May of this year, at least 378 black Americans had been killed by police, and more than 30357 p;NA;0;0;0;0
5808;12.11.18 23:00;surashsurash;1,06E+18;NA;The start of Anti Bullying Week at my daughters school today- Odd Socks- Choose Respect- lets all stand up again;AntiBullyingWeek, OddSocks, ChooseRespect;0;0;0;0
7559;12.11.18 01:25;NolanHack;1,06E+18;NA;americas Morbid Fascination with the Death Penalthank you'- An essay by Kevin Cooper Save Kevin Cooper Black Lives Matter;SaveKevinCooper, BlackLivesMatter;0;0;0;0
6009;12.11.18 21:13;abcronkhite;1,06E+18;NA;Jesus Fucking Christ! BLM Black Lives Matter police;BLM, BlackLivesMatter, police;0;0;0;0
4237;13.11.18 17:04;pghgurl68;1,06E+18;NA;But he was a good guy with a gun!< re-> We forget it is white gun rights for white people to protect whites. Black securithank you guard a;NA;0;0;0;0
6266;12.11.18 19:06;ILoveMyWife0007;1,06E+18;NA;justice Kendrick Johnson is coming. 6 years too long. Black Lives Matter;JusticeKendrickJohnson, BlackLivesMatter;0;0;0;0
4127;13.11.18 17:48;DontaeIvory;1,06E+18;BLMLA;Justice For Jesse Romero Centro Cso Black Lives Matter;BlackLivesMatter;0;0;0;0
7734;11.11.18 21:41;PORNIN4k;1,06E+18;NA;Every day one of us finds ourself in this position p. but with no calming ord parthian you to intervene.;NA;0;0;0;0
5507;13.11.18 02:00;Joseph2482F;1,06E+18;HuffPostPol;If Your Ancestors Had Been On The Other End Of The Rope You d Would See Things Different;NA;0;0;0;0
6813;12.11.18 14:10;bullyinguk;1,06E+18;NA;Bullying can because many people to feel isolated, worthless, and they may experience thoughts of suicide, if you ar;Bullying;0;0;0;0
6043;12.11.18 20:55;jdub0310;1,06E+18;NA;This. This is why Black Lives Matter. This is why we kneel. This is why we protest. This is why we must continue to;BlackLivesMatter;0;0;0;0
6775;12.11.18 14:38;heather_cv;1,06E+18;NA;This argument of forgetting color reminds me of the All Lives Matter backlash against the Black Lives Matter campari;AllLivesMatter, BlackLivesMatter;0;0;0;0
7275;12.11.18 08:14;Sooty_71;1,06E+18;NA;This Is What Muslims Believe Islam This Islam duran Blasphemy Sharia Religion Peace-NOT Islam Exposed Stop is;Islam, ThisIsIslam, Quran, Blasphemy, Sharia, ReligionOfPeace, IslamExposed;1;3;1;REL
4707;13.11.18 13:42;ReversePlanche;1,06E+18;NA;Another reason why more guns agent the answer. Gun Control Now Black Lives Matter;GunControlNow, BlackLivesMatter;0;0;0;0
6933;12.11.18 12:53;du_justice;1,06E+18;NA;The end of the Western Culture is going extinct in front of our eyes- but most are blind to see the horrid future.;NA;0;0;0;0
8964;10.11.18 17:06;RickyAppleseed;1,06E+18;NA;Checks and balances. You are not going to continue to bully your way through the next 2 years. perhaps;bully;0;0;0;0
7341;12.11.18 06:53;MisssKRah;1,06E+18;NA;Ok I felt that deep! People Choice Awards Black Lives Matter Black Excellence thankyou Jesus;PeopleChoiceAwards, BlackLivesMatter, BlackExcellence, thankyouJesus;0;0;0;0
6484;12.11.18 17:27;Bethly_Serious;1,06E+18;NA;This is just appalling p. Black Lives Matter take Knee;BlackLivesMatter, TakeAKnee;0;0;0;0
6433;12.11.18 17:46;carolyncn1027;1,06E+18;NA;This HAS to stop! Black Lives Matter jewel Roberson;BlackLivesMatter, JemelRoberson;0;0;0;0
5210;13.11.18 05:53;heavyseas;1,06E+18;NA;jewel Roberson went to public school in a thank you plagued by racist disinvestment and neglect- the same racist neglect;JemelRoberson;0;0;0;0
5284;13.11.18 04:59;BostonRev;1,06E+18;NA;Another black man assumed guilthank you. Another extrajudicial murder by police. Another life stolen by racism. Rest in;NA;0;0;0;0
7335;12.11.18 07:03;hanjangho76;1,06E+18;BeingKaylaSmith;Keep leading the way. Black Lives Matter;BlackLivesMatter;0;0;0;0
4543;13.11.18 15:04;lazyrunner21;1,06E+18;NA;I mm growing tired of people blaming instead of figuring out solutions. Like, can we please get this ship back on tr;NA;0;0;0;0
6988;12.11.18 12:14;KSAnimeStore;1,06E+18;NA;In Transit black-and-white black white woman man manga people monochrome blackgirlmagic window silhouette peoples;blackandwhite, black, white, woman, man, manga, people, monochrome, blackgirlmagic, window, silhouette;0;0;0;0
6502;12.11.18 17:16;NorwayUN;1,06E+18;NA;We must EN bullying now Norway proud supporter of important resolution in to protect children against;ENDbullying;0;0;0;0
6582;12.11.18 16:43;katiekarraker;1,06E+18;NA;jewel was a hero. He was doing his job. Black Lives Matter;BlackLivesMatter;0;0;0;0
8700;10.11.18 22:08;MindMateLeeds;1,06E+18;NA;Wearing my sparkly blue! Wear Blue and Stop Bullying on the th. wants you to join the fight against bully;WearBlue, StopBullying;0;0;0;0
5401;13.11.18 03:09;TigerfangLacey;1,06E+18;Palmetto_Nole;Black Lives Matter murdered. Fuck the police.;BlackLivesMatter;1;2;0;ECO
6284;12.11.18 18:59;Pythagoreanite;1,06E+18;NA;This America d' Black Man Precludes Casualties in Bar Shootout Only to be Shot and Killed by Police d';ThisIsAmerica;0;0;0;0
8292;11.11.18 08:56;ppvernon;1,06E+18;NA;Please sign petition to ensure victims of Windrushscandal get fair compensation and not a pound shop scheme;Windrushscandal;0;0;0;0
6545;12.11.18 16:57;billsparks4022;1,06E+18;NA;A` good guy with a gun d' risks his life and stops a mass shooter only to be gunned down by a Chicago cop who` thought d' he;NA;0;0;0;0
6145;12.11.18 20:03;PatriciaDurr;1,06E+18;NA;"So important to call out bullying wherever you find it& amp; for kids to know it affects adults too. Anti Bullying Week";bullying, AntiBullyingWeek;0;0;0;0
8693;10.11.18 22:19;LordTraxx;1,06E+18;NA;Our Future TL: Cute, Sentimental tweet about deceased dog sparks massive DEA raid Marijuana where weeds Weed;Marijuana, WheresWeedo, Weed;0;0;0;0
4736;13.11.18 13:20;MJASpeakers;1,06E+18;NA;lords Lane inspires us all to` Take The Leap d': Keynote Women Summits Retreats;Keynote, Women, Summits, Retreats;0;0;0;0
6467;12.11.18 17:34;LightningPill;1,06E+18;NA;A little word about the Black Lives Matter movement of 2014e-2016: is n't it ironic that the people out black peers ca;BlackLivesMatter;0;0;0;0
6245;12.11.18 19:14;aldermanwsh9;1,06E+18;NA;You fools want them to take down the statues, now they can rewrite history how they see fit because there will be n;NA;0;0;0;0
8442;11.11.18 04:12;RESIST_NONSENSE;1,06E+18;realDonaldTrump;is merely a Big Mouth Coward Chief who pretends to honor Veterans but in realithank you its all for sh;BigMouth, CowardInChief, Veterans;1;2;0;POL CHA
9022;10.11.18 16:22;powerinme2;1,06E+18;NA;` Everyone in this room has DNA that can be traced back to an African woman over 3002000 years ago. We are all with;NA;0;0;0;0
6060;12.11.18 20:46;SchoolConcerns;1,06E+18;NA;bullying is the worst thing about school. Many kids would rather go with the crowd of the bully than that of the victim! add;bullying;0;0;0;0
5865;12.11.18 22:21;TheOnlyKAVIN;1,06E+18;NA;All those people are white. where the other 39% that make up MISSISSIPPI police force at this meeting? The;MISSISSIPPI;0;0;0;0
8627;10.11.18 23:34;PennyStockWatch;1,06E+18;NA;Being Black at. Better not ask for help. They do n't care if you pay tuition or not.;NA;0;0;0;0
7426;12.11.18 04:17;Lbirdsville;1,06E+18;NA;Anne Aly the so called` terror expert d' is in realithank you an expert in oboyfrienduscation. STOP Islam vote1ala;STOPIslam, voteala;1;3;1;REL
